long,lat,periodo,titulo_proyecto,productora_razon_social,tipo_produccion,fecha_rodaje,direccion,calle,altura,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.51584788,-34.59890514,2015,JAEGUER LE COUOLTOURE ILA MEJOR HORA DE NUESTRO TIEMPO,PRIMO AUDIOVISUAL SRL,CINE PUBLICITARIO,2015-06-02,LINCOLN AV. 4305,LINCOLN AV.,4305,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2012,23 PARES,ALBERTINA CARRI,PROGRAMA TELEVISIVO,2012-06-08,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2012,23 PARES,ALBERTINA CARRI,PROGRAMA TELEVISIVO,2012-08-08,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2013,A TU SALUD,FUNDACION NOVUM,ESTUDIANTES,2013-05-18,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2013,CAMPANIA CUIDATE EN VERANO,ITURRIOZ MATIAS & ITURRIOZ JOSE SH,CINE PUBLICITARIO,2013-08-10,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2011,CARTE NOIRE,HAPPY TOGETHER PRODUCTION SERVICES SRL,CINE PUBLICITARIO,2011-11-27,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2011,EJERCITO DE SALVACION,REBOLUCION SA,CINE PUBLICITARIO,2011-03-11,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2014,EL ENCUENTRO EN GUAYAQUIL,ALEPH CINE SA,LARGOMETRAJE NACIONAL,2014-05-12,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2011,HONDA CG 2,WTF ADVERTISING SA,CINE PUBLICITARIO,2011-01-26,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2013,LA CELEBRACION 2,UNDERGROUND PRODUCCIONES SA,PROGRAMA TELEVISIVO,2013-02-12,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2012,LAS HUELLAS DEL SECRETARIO,LAGARTO CINE SRL,PROGRAMA TELEVISIVO,2012-08-13,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2012,LAS HUELLAS DEL SECRETARIO,LAGARTO CINE SRL,PROGRAMA TELEVISIVO,2012-10-09,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2013,NUEVOS FORMATOS,AKERMAN STEPHEN ARNOLD,CINE PUBLICITARIO,2013-10-16,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2011,PRIMER PLANO I.SAT,IMAGEN SATELITAL SA,TV FICCION,2011-11-05,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2011,SERA JUSTICIA,COOPERATIVA TOSTAKI LIMITADO,PROGRAMA TELEVISIVO,2011-09-29,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2013,SPEEDY ABUELA NAVIDAD,CINE PUBLICITARIO SRL,CINE PUBLICITARIO,2013-10-20,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2015,TRESEMME,POSTER PAGSA SRL,CINE PUBLICITARIO,2015-09-18,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2013,TV POR LA JUSTICIA,LLORENTE Y VILLARRUEL CONTENIDOS SA,PROGRAMA TELEVISIVO,2013-09-09,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2013,TV POR LA JUSTICIA,LLORENTE Y VILLARRUEL CONTENIDOS SA,PROGRAMA TELEVISIVO,2013-11-09,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2013,TV POR LA JUSTICIA,LLORENTE Y VILLARRUEL CONTENIDOS SA,PROGRAMA TELEVISIVO,2013-04-10,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51584788,-34.59890514,2015,LAS PALOMAS Y LAS BOMBAS,54-11 SRL,PROGRAMA TELEVISIVO,2015-04-10,LINCOLN AV. 4325,LINCOLN AV.,4325,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51585644,-34.59890226,2014,EL ENCUENTRO EN GUAYAQUIL,ALEPH CINE SA,LARGOMETRAJE NACIONAL,2014-09-12,LINCOLN AV. 4345,LINCOLN AV.,4345,VILLA DEVOTO,COMUNA 11,1419,C1419IFI
-58.51611107,-34.59895167,2014,SCHWEPPES,BLISS FILMS SRL,CINE PUBLICITARIO,2014-12-01,LINCOLN AV. 4350,LINCOLN AV.,4350,VILLA DEVOTO,COMUNA 11,1419,C1419IFV
-58.52354611,-34.6140114,2012,ALTERADOSXPI,EL OSO PRODUCCIONES SRL,PROGRAMA TELEVISIVO,2012-08-11,"LISTA, RAMON, CORONEL 5256","LISTA, RAMON, CORONEL",5256,VILLA DEVOTO,COMUNA 11,1417,C1417FAF
-58.52570604,-34.61592718,2013,ROLA,FUNDACION DEL CINE,ESTUDIANTES,2013-08-21,"LISTA, RAMON, CORONEL 5450","LISTA, RAMON, CORONEL",5450,VILLA REAL,COMUNA 10,1408,C1408BKD
-58.48127306,-34.58260067,2014,LOS CORROBORADORES,PUCARIA CINE SRL,LARGOMETRAJE CON I.N.C.A.A.,2014-11-19,LIVERPOOL 2832,LIVERPOOL,2832,PARQUE CHAS,COMUNA 15,1431,C1431CZB
-58.48557908,-34.61704605,2015,OLX,ORUGA FILMS SA,CINE PUBLICITARIO,2015-10-16,LLAVALLOL 1552,LLAVALLOL,1552,VILLA SANTA RITA,COMUNA 11,1407,C1407DWB
-58.47340621,-34.58377358,2012,PERSONAL VENTANA,LANDIA SRL,CINE PUBLICITARIO,2012-05-13,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2014,ALWAYS,CASTA DIVA PICTURES SA,CINE PUBLICITARIO,2014-06-21,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2015,AVENIDA.COM,REBOLUCION SA,CINE PUBLICITARIO,2015-08-03,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2015,AYUDIN JOCKER,CINE PUBLICITARIO SRL,CINE PUBLICITARIO,2015-01-18,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2012,BANCO MACRO,PALERMO FILMS SA,CINE PUBLICITARIO,2012-03-28,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2015,CASANCREM ROMPEPISOS 3,CASTA DIVA PICTURES SA,CINE PUBLICITARIO,2015-08-29,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2014,CHEVROLET,PALERMO FILMS SA,CINE PUBLICITARIO,2014-05-04,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2014,CIEN ANIOS DE PERDON,CAPITAL INTELECTUAL SA,LARGOMETRAJE,2014-11-20,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2011,CLARO RAZONES,NUNCHAKU CINE SRL,CINE PUBLICITARIO,2011-11-27,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2015,EDIFICIO,CINE PUBLICITARIO SRL,CINE PUBLICITARIO,2015-11-05,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2011,EPIKA,PRIMO AUDIOVISUAL SRL,CINE PUBLICITARIO,2011-09-25,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2014,EVOLUTION,CASTA DIVA PICTURES SA,CINE PUBLICITARIO,2014-07-18,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2012,GOOD SKIN DAY,LABHOUSE SA,CINE PUBLICITARIO,2012-05-01,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2011,INVENTOS,48M2 SA,CINE PUBLICITARIO,2011-08-19,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2011,KOLESTONE,REBOLUCION SA,CINE PUBLICITARIO,2011-11-07,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2011,MILKY WAY,RASTI FILMS SA,CINE PUBLICITARIO,2011-10-26,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2012,MR MUSCULO LABERINTO,CINE PUBLICITARIO SRL,CINE PUBLICITARIO,2012-05-19,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2011,ORIGENES,BASICA CINE SA,CINE PUBLICITARIO,2011-06-06,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2014,PRO.CRE.AR,REBOLUCION SA,CINE PUBLICITARIO,2014-08-28,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2014,PRO.CRE.AR,REBOLUCION SA,CINE PUBLICITARIO,2014-02-09,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2014,REXONA ASURE,REBOLUCION SA,CINE PUBLICITARIO,2014-09-24,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2013,SPACE,ROZCA SA,CINE PUBLICITARIO,2013-12-20,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2015,SPEEDY - EDIFICIO,FIGHT FILMS SA,CINE PUBLICITARIO,2015-07-13,LLERENA 2437,LLERENA,2437,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2014,ARIEL DIAMOND,CASTA DIVA PICTURES SA,CINE PUBLICITARIO,2014-05-28,LLERENA 2457,LLERENA,2457,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2014,CONDUCTOR ASIGNADO,FILMES SA,CINE PUBLICITARIO,2014-03-07,LLERENA 2457,LLERENA,2457,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2013,EL CIELO DEL CENTAURO,SAPRISTI SRL,LARGOMETRAJE NACIONAL,2013-10-29,LLERENA 2457,LLERENA,2457,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2014,MATINEE SHOPPING,POSTER PAGSA SRL,CINE PUBLICITARIO,2014-10-29,LLERENA 2457,LLERENA,2457,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47340621,-34.58377358,2015,POLBANK- CARRUSEL,LA DOBLE A SA,CINE PUBLICITARIO,2015-12-02,LLERENA 2457,LLERENA,2457,PARQUE CHAS,COMUNA 15,1427,C1427DEA
-58.47983978,-34.58923581,2012,EL TRIUNFO DE LA OBLICUA,HISTORIAS CINEMATOGRAFICAS SA,LARGOMETRAJE CON I.N.C.A.A.,2012-03-22,LLERENA 3101,LLERENA,3101,PARQUE CHAS,COMUNA 15,1427,C1427DEO
-58.48019632,-34.58951143,2014,HELMANN'S,MARGARITA FILMS SRL,CINE PUBLICITARIO,2014-06-23,LLERENA 3137,LLERENA,3137,PARQUE CHAS,COMUNA 15,1427,C1427DEO
-58.43664591,-34.61124856,2013,JORNADA LABORAL,FUNDACION DEL CINE,ESTUDIANTES,2013-11-28,"LOBOS, ELEODORO, DR. 555","LOBOS, ELEODORO, DR.",555,CABALLITO,COMUNA 6,1405,C1405BLG
-58.43679534,-34.61020803,2014,HORTENSIA,VISTA SUR SRL,LARGOMETRAJE CON I.N.C.A.A.,2014-05-14,"LOBOS, ELEODORO, DR. 643","LOBOS, ELEODORO, DR.",643,CABALLITO,COMUNA 6,1405,C1405BLI
-58.36159803,-34.61908241,2015,CAIXA,MINIMAL CINE SRL,CINE PUBLICITARIO,2015-05-18,LOLA MORA 401,LOLA MORA,401,PUERTO MADERO,COMUNA 1,1107,
-58.36159803,-34.61908241,2014,SONIC GM,CASARES NICOLAS OTERO SEBASTIAN SH,FOTOGRAFIA,2014-06-18,LOLA MORA 401,LOLA MORA,401,PUERTO MADERO,COMUNA 1,1107,
-58.36093247,-34.61904561,2014,PLACER Y MARTIRIO,JOSE CELESTINO CAMPUSANO,LARGOMETRAJE CON I.N.C.A.A.,2014-10-21,LOLA MORA 467,LOLA MORA,467,PUERTO MADERO,COMUNA 1,1107,
-58.36079709,-34.61903813,2014,H&R BLOCK,COMPAÑIA ARGENTINA DE PELICULAS SRL,CINE PUBLICITARIO,2014-06-11,LOLA MORA 480,LOLA MORA,480,PUERTO MADERO,COMUNA 1,1107,
-58.36079709,-34.61903813,2015,HEROES,PANK SRL,CINE PUBLICITARIO,2015-03-03,LOLA MORA 480,LOLA MORA,480,PUERTO MADERO,COMUNA 1,1107,
-58.36038053,-34.61901509,2015,ENVASES - RECICLADORAS,48M2 SA,CINE PUBLICITARIO,2015-05-13,LOLA MORA 520,LOLA MORA,520,PUERTO MADERO,COMUNA 1,1107,
-58.48083709,-34.58241662,2015,LA VIDA UTIL DEL BIC VERDE,FUNDACION NOVUM,ESTUDIANTES,2015-07-18,LONDRES 4300,LONDRES,4300,PARQUE CHAS,COMUNA 15,1431,C1431DLH
-58.48090139,-34.58260524,2012,EL TRIUNFO DE LA OBLICUA,HISTORIAS CINEMATOGRAFICAS SA,LARGOMETRAJE CON I.N.C.A.A.,2012-03-21,LONDRES 4301,LONDRES,4301,PARQUE CHAS,COMUNA 15,1431,C1431DLI
-58.48088895,-34.58286484,2012,CAIDOS DEL MAPA,PENSA Y ROCCA PRODUCCIONES SRL,LARGOMETRAJE CON I.N.C.A.A.,2012-11-09,LONDRES 4347,LONDRES,4347,PARQUE CHAS,COMUNA 15,1431,C1431DLI
-58.5080014,-34.62713082,2014,LA JOVEN GUARDIA,TOSTAKI SA,PROGRAMA TELEVISIVO,2014-01-13,LOPE DE VEGA AV. 1366,LOPE DE VEGA AV.,1366,VILLA LURO,COMUNA 10,1407,C1407BNZ
-58.50261226,-34.63096068,2011,ALL IN,BDCINE SRL,LARGOMETRAJE CON I.N.C.A.A.,2011-09-07,LOPE DE VEGA AV. 845,LOPE DE VEGA AV.,845,VELEZ SARSFIELD,COMUNA 10,1407,C1407BNH
-58.50261226,-34.63096068,2011,ALL IN,BDCINE SRL,LARGOMETRAJE CON I.N.C.A.A.,2011-11-07,LOPE DE VEGA AV. 845,LOPE DE VEGA AV.,845,VELEZ SARSFIELD,COMUNA 10,1407,C1407BNH
-58.50261226,-34.63096068,2011,ALL IN,BDCINE SRL,LARGOMETRAJE CON I.N.C.A.A.,2011-07-16,LOPE DE VEGA AV. 845,LOPE DE VEGA AV.,845,VELEZ SARSFIELD,COMUNA 10,1407,C1407BNH
-58.50261226,-34.63096068,2011,ALL IN,BDCINE SRL,LARGOMETRAJE CON I.N.C.A.A.,2011-03-07,LOPE DE VEGA AV. 845,LOPE DE VEGA AV.,845,VELEZ SARSFIELD,COMUNA 10,1407,C1407BNH
-58.50050453,-34.5630323,2015,PROCREAR,HUINCA CINE SA,CINE PUBLICITARIO,2015-03-06,"LOPEZ BUCHARDO, CARLOS 5601","LOPEZ BUCHARDO, CARLOS",5601,SAAVEDRA,COMUNA 12,,
-58.50092879,-34.56321286,2014,PRO.CRE.AR,REBOLUCION SA,CINE PUBLICITARIO,2014-08-27,"LOPEZ BUCHARDO, CARLOS 5637","LOPEZ BUCHARDO, CARLOS",5637,SAAVEDRA,COMUNA 12,,
-58.50089743,-34.56326016,2015,RAID,CINE PUBLICITARIO SRL,CINE PUBLICITARIO,2015-01-04,"LOPEZ BUCHARDO, CARLOS 5646","LOPEZ BUCHARDO, CARLOS",5646,SAAVEDRA,COMUNA 12,1431,C1431BFB
-58.50123944,-34.56337454,2014,EASY,CRU FILMS SRL,CINE PUBLICITARIO,2014-04-03,"LOPEZ BUCHARDO, CARLOS 5669","LOPEZ BUCHARDO, CARLOS",5669,SAAVEDRA,COMUNA 12,,
-58.39137043,-34.59046905,2013,EN LAS NUBES,TRES PLANOS CINE SA,CORTOMETRAJE,2013-12-14,"LOPEZ, VICENTE 1845","LOPEZ, VICENTE",1845,RECOLETA,COMUNA 2,1128,
-58.39137043,-34.59046905,2013,EN LAS NUBES,TRES PLANOS CINE SA,CORTOMETRAJE,2013-12-21,"LOPEZ, VICENTE 1845","LOPEZ, VICENTE",1845,RECOLETA,COMUNA 2,1128,
-58.39137043,-34.59046905,2015,SOY LUNA,POL-KA PRODUCCIONES SA,PROGRAMA TELEVISIVO,2015-10-23,"LOPEZ, VICENTE 1845","LOPEZ, VICENTE",1845,RECOLETA,COMUNA 2,1128,
-58.39281813,-34.58940916,2014,LARCOMAR,ROCK MODELS SRL,FOTOGRAFIA,2014-03-28,"LOPEZ, VICENTE 2000","LOPEZ, VICENTE",2000,RECOLETA,COMUNA 2,1128,C1128ACD
-58.39354092,-34.58891812,2011,VIUDAS,PATAGONIK FILM GROUP SA,LARGOMETRAJE,2011-02-15,"LOPEZ, VICENTE 2047","LOPEZ, VICENTE",2047,RECOLETA,COMUNA 2,,
-58.39362848,-34.58891944,2015,COCA COLA ZERO,ROZCA SA,CINE PUBLICITARIO,2015-03-30,"LOPEZ, VICENTE 2050","LOPEZ, VICENTE",2050,RECOLETA,COMUNA 2,1128,C1128ACF
-58.39362848,-34.58891944,2012,FRAPPE,PRIMO AUDIOVISUAL SRL,CINE PUBLICITARIO,2012-01-28,"LOPEZ, VICENTE 2050","LOPEZ, VICENTE",2050,RECOLETA,COMUNA 2,1128,C1128ACF
-58.39362848,-34.58891944,2012,MOTRIN,GOODGATE SA,CINE PUBLICITARIO,2012-04-12,"LOPEZ, VICENTE 2050","LOPEZ, VICENTE",2050,RECOLETA,COMUNA 2,1128,C1128ACF
-58.39362848,-34.58891944,2011,RECOLETA MALL,FIGHT BY FLEHNER SA,CINE PUBLICITARIO,2011-09-21,"LOPEZ, VICENTE 2050","LOPEZ, VICENTE",2050,RECOLETA,COMUNA 2,1128,C1128ACF
-58.39362848,-34.58891944,2011,RECOLETA MALL,ONYX FILMS SA,CINE PUBLICITARIO,2011-03-10,"LOPEZ, VICENTE 2050","LOPEZ, VICENTE",2050,RECOLETA,COMUNA 2,1128,C1128ACF
-58.39423402,-34.58848823,2012,REXONA,REBOLUCION SA,CINE PUBLICITARIO,2012-04-24,"LOPEZ, VICENTE 2101","LOPEZ, VICENTE",2101,RECOLETA,COMUNA 2,,
-58.39546825,-34.58758865,2011,EL MUERTO Y SER FELIZ,UTOPICA CINE,LARGOMETRAJE CON I.N.C.A.A.,2011-05-19,"LOPEZ, VICENTE 2220","LOPEZ, VICENTE",2220,RECOLETA,COMUNA 2,1128,C1128ACJ
-58.39546825,-34.58758865,2011,EL ULTIMO CASO DE RODOLFO WALSH,TEASER PRODUCCIONES SRL,PROGRAMA TELEVISIVO,2012-01-20,"LOPEZ, VICENTE 2220","LOPEZ, VICENTE",2220,RECOLETA,COMUNA 2,1128,C1128ACJ
-58.39546825,-34.58758865,2011,EL ULTIMO CASO DE RODOLFO WALSH,TEASER PRODUCCIONES SRL,PROGRAMA TELEVISIVO,2011-12-19,"LOPEZ, VICENTE 2220","LOPEZ, VICENTE",2220,RECOLETA,COMUNA 2,1128,C1128ACJ
-58.39546825,-34.58758865,2015,"FRANCISCO, LA PELICULA",PAMPA FILMS SA,LARGOMETRAJE NACIONAL,2015-03-02,"LOPEZ, VICENTE 2220","LOPEZ, VICENTE",2220,RECOLETA,COMUNA 2,1128,C1128ACJ
-58.39546825,-34.58758865,2015,"FRANCISCO, LA PELICULA",PAMPA FILMS SA,LARGOMETRAJE NACIONAL,2015-02-22,"LOPEZ, VICENTE 2220","LOPEZ, VICENTE",2220,RECOLETA,COMUNA 2,1128,C1128ACJ
-58.39546825,-34.58758865,2012,LAS HUELLAS DEL SECRETARIO,LAGARTO CINE SRL,PROGRAMA TELEVISIVO,2012-09-28,"LOPEZ, VICENTE 2220","LOPEZ, VICENTE",2220,RECOLETA,COMUNA 2,1128,C1128ACJ
-58.39546825,-34.58758865,2013,TREN,23 SA,CINE PUBLICITARIO,2013-04-27,"LOPEZ, VICENTE 2220","LOPEZ, VICENTE",2220,RECOLETA,COMUNA 2,1128,C1128ACJ
-58.39553055,-34.5874146,2013,FARSANTES,POL-KA PRODUCCIONES SA,PROGRAMA TELEVISIVO,2013-07-10,"LOPEZ, VICENTE 2233","LOPEZ, VICENTE",2233,RECOLETA,COMUNA 2,1128,C1128ACI
-58.39561978,-34.58734816,2011,EL MUERTO Y SER FELIZ,UTOPICA CINE,LARGOMETRAJE CON I.N.C.A.A.,2011-03-30,"LOPEZ, VICENTE 2251","LOPEZ, VICENTE",2251,RECOLETA,COMUNA 2,1128,C1128ACI
-58.44292721,-34.56236054,2014,TUYA,TRES MENTES SA,LARGOMETRAJE CON I.N.C.A.A.,2014-09-29,"LORETO, VIRREY 1501","LORETO, VIRREY",1501,BELGRANO,COMUNA 13,1426,C1426DXA
-58.44935924,-34.56662145,2011,COCA COLA,LANDIA SRL,CINE PUBLICITARIO,2011-05-05,"LORETO, VIRREY 2348","LORETO, VIRREY",2348,BELGRANO,COMUNA 13,1426,C1426DXR
-58.44935924,-34.56662145,2015,OCIOLOGOS,POSTER PAGSA SRL,CINE PUBLICITARIO,2015-02-21,"LORETO, VIRREY 2348","LORETO, VIRREY",2348,BELGRANO,COMUNA 13,1426,C1426DXR
-58.44935924,-34.56662145,2013,REXONA,REBOLUCION SA,CINE PUBLICITARIO,2013-10-04,"LORETO, VIRREY 2348","LORETO, VIRREY",2348,BELGRANO,COMUNA 13,1426,C1426DXR
-58.45820725,-34.57789042,2011,BARROCO,FUNDACION DEL CINE,ESTUDIANTES,2011-09-21,"LORETO, VIRREY 3593","LORETO, VIRREY",3593,COLEGIALES,COMUNA 13,1426,C1426DYO
-58.45918666,-34.58064742,2015,EL ESPEJO DE LOS OTROS,VARSOVIA FILMS SRL,LARGOMETRAJE CON I.N.C.A.A.,2015-05-04,"LORETO, VIRREY 3795","LORETO, VIRREY",3795,CHACARITA,COMUNA 15,1427,C1427DXC
-58.45918666,-34.58064742,2012,KNORR,CINE PUBLICITARIO SRL,CINE PUBLICITARIO,2012-06-03,"LORETO, VIRREY 3795","LORETO, VIRREY",3795,CHACARITA,COMUNA 15,1427,C1427DXC
-58.45918666,-34.58064742,2012,KNORR,CINE PUBLICITARIO SRL,CINE PUBLICITARIO,2012-06-28,"LORETO, VIRREY 3795","LORETO, VIRREY",3795,CHACARITA,COMUNA 15,1427,C1427DXC
-58.43968299,-34.59143518,2014,TUYA,TRES MENTES SA,LARGOMETRAJE CON I.N.C.A.A.,2014-09-24,LOYOLA 1101,LOYOLA,1101,VILLA CRESPO,COMUNA 15,1414,C1414AUW
-58.43988092,-34.59138274,2013,AIRE LIBRE,RIZOMA SRL,LARGOMETRAJE CON I.N.C.A.A.,2013-08-12,LOYOLA 1102,LOYOLA,1102,VILLA CRESPO,COMUNA 15,1414,C1414AUX
-58.43988092,-34.59138274,2011,VOLVER AL RUEDO,KOCAWA SRL,PROGRAMA TELEVISIVO,2011-01-11,LOYOLA 1102,LOYOLA,1102,VILLA CRESPO,COMUNA 15,1414,C1414AUX
-58.44145651,-34.58971516,2013,SEXO FACIL. PELICULAS TRISTES,PATAGONIK FILM GROUP SA,LARGOMETRAJE,2013-11-17,LOYOLA 1301,LOYOLA,1301,CHACARITA,COMUNA 15,1414,C1414AVC
-58.4358375,-34.59569599,2013,ONOMATOPEYAS,HYPNOSIS SRL,CINE PUBLICITARIO,2013-08-10,LOYOLA 554,LOYOLA,554,VILLA CRESPO,COMUNA 15,1414,C1414AUL
-58.43640744,-34.5949236,2011,CARTOON -,LANDIA SRL,CINE PUBLICITARIO,2011-08-15,LOYOLA 625,LOYOLA,625,VILLA CRESPO,COMUNA 15,1414,C1414AUM
-58.43208046,-34.59971425,2013,FARGO,EL PERRO EN LA LUNA SRL,CINE PUBLICITARIO,2013-06-26,LOYOLA 90,LOYOLA,90,VILLA CRESPO,COMUNA 15,1414,C1414AUB
-58.43208046,-34.59971425,2015,FERNET BRANCA,PUENZO HNOS SA,CINE PUBLICITARIO,2015-03-14,LOYOLA 90,LOYOLA,90,VILLA CRESPO,COMUNA 15,1414,C1414AUB
-58.43208046,-34.59971425,2013,LA CELEBRACION,UNDERGROUND PRODUCCIONES SA,PROGRAMA TELEVISIVO,2013-10-25,LOYOLA 90,LOYOLA,90,VILLA CRESPO,COMUNA 15,1414,C1414AUB
-58.43208046,-34.59971425,2015,MACKAIN,REBOLUCION SA,CINE PUBLICITARIO,2015-07-24,LOYOLA 90,LOYOLA,90,VILLA CRESPO,COMUNA 15,1414,C1414AUB
-58.43208046,-34.59971425,2015,OLX-GOMAS,FIGHT FILMS SA,CINE PUBLICITARIO,2015-12-08,LOYOLA 90,LOYOLA,90,VILLA CRESPO,COMUNA 15,1414,C1414AUB
-58.48992565,-34.59822679,2012,EMBARCADOS,MANCHA PRODUCTORA SRL,PROGRAMA TELEVISIVO,2012-02-08,"LOZANO, PEDRO 2770","LOZANO, PEDRO",2770,VILLA DEL PARQUE,COMUNA 11,1417,C1417EDD
-58.40282274,-34.63377137,2013,NUEVO DESPERTAR,ESCUELA NACIONAL DE EXPERIMENTACION Y REALIZACION CINEMATOGRAFICA,ESTUDIANTES,2013-04-20,"LUCA, ESTEBAN DE 2001","LUCA, ESTEBAN DE",2001,PARQUE PATRICIOS,COMUNA 4,1246,C1246ABO
-58.40217121,-34.63604294,2012,CUMPLIR LOS 17,TORNEOS Y COMPETENCIAS SA,PROGRAMA TELEVISIVO,2012-09-17,"LUCA, ESTEBAN DE 2270","LUCA, ESTEBAN DE",2270,PARQUE PATRICIOS,COMUNA 4,1246,C1246ABT
